event_id,user_id,event_type,timestamp
evt_424703,user_243,verify_email,2024-01-26 10:00:00
evt_464032,user_243,click,2024-01-28 16:00:00
evt_605048,user_243,login,2024-01-29 17:00:00
evt_665883,user_243,login,2024-01-29 20:00:00
evt_338161,user_243,verify_email,2024-02-01 05:00:00
evt_943797,user_243,upgrade,2024-02-01 14:00:00
evt_193904,user_243,verify_email,2024-02-02 19:00:00
evt_563324,user_243,click,2024-02-04 20:00:00
evt_422823,user_243,login,2024-02-07 20:00:00
evt_483551,user_243,verify_email,2024-02-11 15:00:00
evt_532227,user_243,click,2024-02-12 18:00:00
evt_372427,user_243,login,2024-02-13 08:00:00
evt_108721,user_244,click,2024-04-28 16:00:00
evt_821179,user_244,upgrade,2024-05-07 00:00:00
evt_615827,user_244,click,2024-05-09 09:00:00
evt_892170,user_244,signup,2024-05-13 17:00:00
evt_600241,user_244,click,2024-05-24 04:00:00
evt_558339,user_245,login,2024-02-16 13:00:00
evt_513927,user_245,click,2024-02-22 13:00:00
evt_362035,user_245,login,2024-03-04 11:00:00
evt_271200,user_245,click,2024-03-06 07:00:00
evt_849666,user_245,login,2024-03-12 00:00:00
evt_872924,user_245,login,2024-03-12 09:00:00
evt_777370,user_245,verify_email,2024-03-15 17:00:00
evt_948097,user_246,click,2024-04-24 13:00:00
evt_381880,user_246,login,2024-04-29 08:00:00
evt_532961,user_246,login,2024-05-01 20:00:00
evt_297132,user_246,click,2024-05-08 19:00:00
evt_994940,user_246,login,2024-05-12 07:00:00
evt_171789,user_246,verify_email,2024-05-13 08:00:00
evt_291267,user_246,login,2024-05-15 17:00:00
evt_243260,user_246,login,2024-05-17 22:00:00
evt_403662,user_246,login,2024-05-18 12:00:00
evt_296911,user_247,signup,2024-04-24 22:00:00
evt_436219,user_247,verify_email,2024-05-05 14:00:00
evt_120337,user_247,verify_email,2024-05-05 15:00:00
evt_259540,user_247,click,2024-05-06 14:00:00
evt_231113,user_248,signup,2024-04-18 03:00:00
evt_849937,user_248,login,2024-04-22 08:00:00
evt_559713,user_248,upgrade,2024-04-30 00:00:00
evt_301528,user_249,verify_email,2024-02-09 07:00:00
evt_982417,user_249,login,2024-02-09 15:00:00
evt_362227,user_249,click,2024-02-10 08:00:00
evt_956949,user_249,upgrade,2024-02-11 04:00:00
evt_500112,user_249,click,2024-02-11 17:00:00
evt_968485,user_249,click,2024-02-15 10:00:00
evt_113228,user_249,click,2024-02-19 02:00:00
evt_227885,user_249,login,2024-02-20 14:00:00
evt_905459,user_249,click,2024-02-22 09:00:00
evt_849398,user_249,signup,2024-02-24 05:00:00
evt_361055,user_249,upgrade,2024-03-02 01:00:00
evt_503489,user_249,login,2024-03-04 12:00:00
evt_908688,user_249,login,2024-03-05 15:00:00
evt_564478,user_249,verify_email,2024-03-06 04:00:00
evt_427270,user_250,click,2024-02-06 14:00:00
evt_438756,user_250,signup,2024-02-06 15:00:00
evt_266316,user_250,click,2024-02-12 21:00:00
evt_759726,user_250,click,2024-02-16 21:00:00
evt_863611,user_250,verify_email,2024-02-23 01:00:00
evt_144235,user_250,click,2024-02-23 03:00:00
evt_109363,user_251,click,2024-01-08 05:00:00
evt_144033,user_251,login,2024-01-14 03:00:00
evt_709303,user_251,login,2024-01-14 11:00:00
evt_921533,user_251,verify_email,2024-01-15 20:00:00
evt_824305,user_251,verify_email,2024-01-16 15:00:00
evt_598357,user_251,login,2024-01-20 07:00:00
evt_821846,user_251,upgrade,2024-01-21 10:00:00
evt_725173,user_251,signup,2024-01-24 03:00:00
evt_262520,user_251,click,2024-01-26 03:00:00
evt_489439,user_251,login,2024-01-28 09:00:00
evt_908239,user_251,login,2024-02-02 08:00:00
evt_193826,user_251,click,2024-02-04 21:00:00
evt_360804,user_251,click,2024-02-05 01:00:00
evt_265358,user_251,login,2024-02-06 17:00:00
evt_893454,user_252,login,2024-02-01 01:00:00
evt_464189,user_252,login,2024-02-02 21:00:00
evt_944654,user_252,signup,2024-02-04 15:00:00
evt_560030,user_252,verify_email,2024-02-04 22:00:00
evt_868804,user_252,login,2024-02-07 10:00:00
evt_302338,user_252,login,2024-02-11 20:00:00
evt_122390,user_252,click,2024-02-17 03:00:00
evt_822730,user_252,login,2024-02-17 20:00:00
evt_496119,user_252,login,2024-02-19 10:00:00
evt_475565,user_252,login,2024-02-29 20:00:00
evt_571213,user_253,click,2024-04-26 08:00:00
evt_410035,user_253,click,2024-04-27 02:00:00
evt_959222,user_253,login,2024-04-27 17:00:00
evt_376141,user_253,click,2024-04-28 18:00:00
evt_667915,user_253,verify_email,2024-04-30 19:00:00
evt_484945,user_253,login,2024-05-01 17:00:00
evt_576136,user_253,login,2024-05-03 10:00:00
evt_100754,user_253,login,2024-05-06 17:00:00
evt_913608,user_253,click,2024-05-07 22:00:00
evt_769018,user_253,click,2024-05-08 04:00:00
evt_630535,user_253,verify_email,2024-05-14 15:00:00
evt_497455,user_253,login,2024-05-15 14:00:00
evt_869295,user_253,login,2024-05-20 01:00:00
evt_294546,user_253,verify_email,2024-05-21 17:00:00
evt_856027,user_254,verify_email,2024-03-20 10:00:00
evt_166418,user_254,login,2024-04-01 11:00:00
evt_790266,user_254,verify_email,2024-04-06 19:00:00
evt_287316,user_255,verify_email,2024-01-12 04:00:00
evt_132792,user_255,verify_email,2024-01-14 16:00:00
evt_311895,user_255,login,2024-01-15 19:00:00
evt_212255,user_255,click,2024-01-17 16:00:00
evt_608947,user_255,login,2024-01-20 10:00:00
evt_300924,user_255,upgrade,2024-01-21 03:00:00
evt_203550,user_255,login,2024-01-24 20:00:00
evt_133362,user_255,click,2024-02-01 02:00:00
evt_698749,user_255,click,2024-02-01 15:00:00
evt_772925,user_255,login,2024-02-04 17:00:00
evt_976923,user_255,login,2024-02-06 12:00:00
evt_972496,user_256,click,2024-01-13 00:00:00
evt_183840,user_256,verify_email,2024-01-19 01:00:00
evt_590795,user_256,login,2024-01-22 07:00:00
evt_939930,user_256,login,2024-01-27 19:00:00
evt_769952,user_256,login,2024-01-30 22:00:00
evt_163648,user_256,signup,2024-01-31 15:00:00
evt_478458,user_256,upgrade,2024-02-01 15:00:00
evt_685126,user_256,login,2024-02-02 18:00:00
evt_879592,user_256,login,2024-02-09 06:00:00
evt_860397,user_257,upgrade,2024-04-04 19:00:00
evt_342239,user_257,login,2024-04-04 23:00:00
evt_657487,user_257,upgrade,2024-04-05 06:00:00
evt_504048,user_257,login,2024-04-05 09:00:00
evt_298663,user_257,verify_email,2024-04-06 03:00:00
evt_302500,user_257,click,2024-04-11 16:00:00
evt_651752,user_257,login,2024-04-28 22:00:00
evt_788784,user_257,click,2024-04-29 11:00:00
evt_360846,user_257,upgrade,2024-05-03 16:00:00
evt_789472,user_258,click,2024-03-08 05:00:00
evt_265860,user_258,login,2024-03-16 03:00:00
evt_659835,user_258,click,2024-03-19 10:00:00
evt_729057,user_258,login,2024-03-20 12:00:00
evt_564531,user_258,login,2024-03-20 13:00:00
evt_469438,user_258,click,2024-03-20 23:00:00
evt_430463,user_258,verify_email,2024-03-21 11:00:00
evt_676802,user_258,click,2024-03-23 05:00:00
evt_440424,user_258,click,2024-03-24 14:00:00
evt_985893,user_258,click,2024-03-25 21:00:00
evt_489776,user_258,login,2024-03-26 03:00:00
evt_532373,user_258,click,2024-03-27 20:00:00
evt_106887,user_259,login,2024-04-14 23:00:00
evt_414922,user_259,click,2024-04-15 09:00:00
evt_332665,user_259,verify_email,2024-04-21 18:00:00
evt_325258,user_259,verify_email,2024-04-22 11:00:00
evt_997287,user_259,verify_email,2024-04-24 19:00:00
evt_430201,user_259,login,2024-04-26 17:00:00
evt_122755,user_259,login,2024-04-28 12:00:00
evt_909000,user_259,click,2024-04-30 04:00:00
evt_961866,user_259,login,2024-05-01 06:00:00
evt_823222,user_259,login,2024-05-03 00:00:00
evt_962283,user_259,signup,2024-05-04 13:00:00
evt_389362,user_259,login,2024-05-10 23:00:00
evt_680557,user_259,login,2024-05-12 09:00:00
evt_636107,user_259,signup,2024-05-13 23:00:00
evt_683347,user_259,verify_email,2024-05-14 14:00:00
evt_858729,user_260,verify_email,2024-01-10 14:00:00
evt_440464,user_260,signup,2024-01-11 18:00:00
evt_931420,user_260,login,2024-01-13 03:00:00
evt_605972,user_260,verify_email,2024-01-13 08:00:00
evt_281301,user_260,click,2024-01-16 07:00:00
evt_611994,user_260,click,2024-01-17 09:00:00
evt_965814,user_260,login,2024-01-20 04:00:00
evt_823092,user_260,upgrade,2024-01-20 18:00:00
evt_836989,user_260,login,2024-01-21 18:00:00
evt_704223,user_260,login,2024-02-01 02:00:00
evt_959324,user_260,upgrade,2024-02-07 06:00:00
evt_199996,user_260,verify_email,2024-02-07 18:00:00
evt_764678,user_261,upgrade,2024-04-08 23:00:00
evt_915182,user_261,signup,2024-04-18 13:00:00
evt_762903,user_261,login,2024-04-19 02:00:00
evt_501066,user_261,signup,2024-04-20 03:00:00
evt_156757,user_261,click,2024-04-27 09:00:00
evt_419588,user_261,login,2024-04-30 20:00:00
evt_649855,user_261,click,2024-05-01 01:00:00
evt_143182,user_261,login,2024-05-02 18:00:00
evt_434827,user_261,login,2024-05-04 07:00:00
evt_666157,user_261,signup,2024-05-04 19:00:00
evt_692354,user_261,login,2024-05-06 00:00:00
evt_256846,user_261,upgrade,2024-05-06 10:00:00
evt_924566,user_262,login,2024-03-10 21:00:00
evt_513477,user_262,click,2024-03-11 07:00:00
evt_255202,user_262,click,2024-03-16 04:00:00
evt_238610,user_262,login,2024-03-22 09:00:00
evt_452497,user_262,login,2024-03-23 19:00:00
evt_186554,user_262,signup,2024-03-25 22:00:00
evt_598969,user_262,verify_email,2024-03-27 16:00:00
evt_699198,user_262,signup,2024-04-01 12:00:00
evt_914504,user_263,login,2024-04-09 17:00:00
evt_550956,user_263,login,2024-04-10 08:00:00
evt_439121,user_263,login,2024-04-10 12:00:00
evt_817999,user_263,login,2024-04-12 04:00:00
evt_703998,user_263,login,2024-04-14 15:00:00
evt_193946,user_263,login,2024-04-15 07:00:00
evt_217996,user_263,click,2024-04-20 08:00:00
evt_804378,user_263,signup,2024-04-20 20:00:00
evt_533672,user_263,verify_email,2024-04-23 17:00:00
evt_544114,user_263,click,2024-04-24 13:00:00
evt_483010,user_263,login,2024-04-25 19:00:00
evt_465227,user_263,login,2024-04-26 06:00:00
evt_299742,user_263,login,2024-05-01 16:00:00
evt_436318,user_263,login,2024-05-02 22:00:00
evt_491979,user_264,verify_email,2024-01-17 09:00:00
evt_263568,user_264,verify_email,2024-01-22 11:00:00
evt_894541,user_264,login,2024-01-23 21:00:00
evt_863873,user_264,login,2024-01-31 01:00:00
evt_994188,user_264,click,2024-02-05 04:00:00
evt_189982,user_264,click,2024-02-05 14:00:00
evt_217830,user_264,login,2024-02-05 20:00:00
evt_875507,user_264,click,2024-02-15 07:00:00
evt_114400,user_265,login,2024-01-24 19:00:00
evt_459946,user_265,login,2024-02-13 09:00:00
evt_827497,user_265,click,2024-02-15 04:00:00
evt_163029,user_266,login,2024-03-25 10:00:00
evt_397809,user_266,login,2024-03-25 12:00:00
evt_310445,user_266,verify_email,2024-03-28 09:00:00
evt_927524,user_266,login,2024-03-29 22:00:00
evt_830361,user_266,click,2024-03-31 17:00:00
evt_747983,user_266,click,2024-03-31 23:00:00
evt_384459,user_266,click,2024-04-02 05:00:00
evt_155663,user_266,click,2024-04-08 15:00:00
evt_587546,user_266,login,2024-04-10 01:00:00
evt_786563,user_266,login,2024-04-10 08:00:00
evt_108739,user_266,verify_email,2024-04-11 06:00:00
evt_169832,user_266,login,2024-04-11 15:00:00
evt_507523,user_266,login,2024-04-12 21:00:00
evt_792451,user_266,upgrade,2024-04-13 23:00:00
evt_384489,user_266,login,2024-04-16 21:00:00
evt_122532,user_267,login,2024-03-01 09:00:00
evt_141683,user_267,login,2024-03-06 06:00:00
evt_359409,user_267,login,2024-03-12 03:00:00
evt_655132,user_267,click,2024-03-13 07:00:00
evt_419739,user_267,verify_email,2024-03-13 16:00:00
evt_449773,user_267,login,2024-03-16 19:00:00
evt_613731,user_267,click,2024-03-17 14:00:00
evt_512509,user_267,login,2024-03-18 02:00:00
evt_880550,user_267,verify_email,2024-03-18 22:00:00
evt_264631,user_267,login,2024-03-23 03:00:00
evt_119264,user_267,click,2024-03-28 20:00:00
evt_463625,user_267,signup,2024-03-28 21:00:00
evt_817552,user_267,click,2024-03-29 10:00:00
evt_393804,user_268,click,2024-03-20 07:00:00
evt_336540,user_268,login,2024-03-22 20:00:00
evt_259077,user_268,upgrade,2024-03-27 08:00:00
evt_458388,user_268,click,2024-03-31 08:00:00
evt_511929,user_268,click,2024-04-05 01:00:00
evt_788842,user_268,click,2024-04-08 00:00:00
evt_243928,user_268,verify_email,2024-04-08 12:00:00
evt_192059,user_268,verify_email,2024-04-10 17:00:00
evt_244818,user_269,login,2024-01-26 18:00:00
evt_424008,user_269,verify_email,2024-01-28 20:00:00
evt_821978,user_269,login,2024-02-01 14:00:00
evt_839389,user_269,click,2024-02-03 16:00:00
evt_649249,user_269,click,2024-02-04 07:00:00
evt_241822,user_269,login,2024-02-04 09:00:00
evt_550955,user_269,click,2024-02-08 04:00:00
evt_907455,user_269,click,2024-02-08 21:00:00
evt_252203,user_269,login,2024-02-09 04:00:00
evt_788108,user_269,verify_email,2024-02-10 20:00:00
evt_692282,user_269,login,2024-02-12 07:00:00
evt_265725,user_269,click,2024-02-16 06:00:00
evt_432918,user_269,login,2024-02-20 19:00:00
evt_171108,user_269,login,2024-02-21 21:00:00
evt_916953,user_270,signup,2024-02-06 05:00:00
evt_297062,user_270,click,2024-02-11 04:00:00
evt_211957,user_270,click,2024-02-12 14:00:00
evt_237935,user_270,click,2024-02-13 04:00:00
evt_293720,user_270,upgrade,2024-02-20 23:00:00
evt_127470,user_270,click,2024-02-26 00:00:00
evt_899484,user_270,upgrade,2024-02-26 20:00:00
evt_741709,user_270,upgrade,2024-02-27 10:00:00
evt_746915,user_270,click,2024-03-02 13:00:00
evt_379825,user_270,login,2024-03-03 23:00:00
evt_735022,user_270,signup,2024-03-04 13:00:00
evt_244192,user_271,login,2024-03-08 11:00:00
evt_271742,user_271,login,2024-03-10 22:00:00
evt_302647,user_271,login,2024-03-12 16:00:00
evt_337264,user_271,login,2024-03-13 12:00:00
evt_133795,user_271,upgrade,2024-03-15 21:00:00
evt_528436,user_271,click,2024-03-23 15:00:00
evt_901677,user_271,click,2024-03-23 22:00:00
evt_115743,user_271,login,2024-03-27 07:00:00
evt_382967,user_271,signup,2024-03-27 07:00:00
evt_533108,user_271,signup,2024-03-28 11:00:00
evt_333365,user_271,login,2024-04-01 15:00:00
evt_878427,user_271,signup,2024-04-04 19:00:00
evt_878533,user_272,signup,2024-04-23 05:00:00
evt_699716,user_272,upgrade,2024-04-27 06:00:00
evt_722650,user_272,click,2024-05-01 14:00:00
evt_662203,user_272,login,2024-05-03 19:00:00
evt_650744,user_272,verify_email,2024-05-04 12:00:00
evt_772550,user_272,login,2024-05-06 22:00:00
evt_838315,user_272,signup,2024-05-10 23:00:00
evt_925145,user_272,upgrade,2024-05-14 10:00:00
evt_140382,user_272,login,2024-05-15 01:00:00
evt_645940,user_272,login,2024-05-17 12:00:00
evt_214626,user_272,login,2024-05-18 19:00:00
evt_573546,user_272,signup,2024-05-19 07:00:00
evt_579094,user_272,login,2024-05-20 14:00:00
evt_141158,user_273,click,2024-03-30 23:00:00
evt_684791,user_273,login,2024-04-03 17:00:00
evt_506216,user_273,verify_email,2024-04-15 07:00:00
evt_586097,user_274,login,2024-03-01 09:00:00
evt_970206,user_274,login,2024-03-08 09:00:00
evt_777486,user_274,click,2024-03-09 05:00:00
evt_573639,user_274,login,2024-03-09 12:00:00
evt_194834,user_274,login,2024-03-14 01:00:00
evt_857750,user_274,login,2024-03-17 16:00:00
evt_624977,user_274,login,2024-03-19 09:00:00
evt_218669,user_274,login,2024-03-19 20:00:00
evt_288503,user_274,login,2024-03-23 04:00:00
evt_916558,user_274,login,2024-03-23 09:00:00
evt_713886,user_274,click,2024-03-25 01:00:00
evt_219710,user_275,login,2024-01-28 05:00:00
evt_840532,user_275,upgrade,2024-01-30 08:00:00
evt_571228,user_275,login,2024-01-31 02:00:00
evt_764873,user_275,upgrade,2024-02-07 14:00:00
evt_480573,user_275,click,2024-02-07 22:00:00
evt_189450,user_275,login,2024-02-09 13:00:00
evt_649262,user_275,click,2024-02-11 18:00:00
evt_841635,user_275,verify_email,2024-02-14 04:00:00
evt_502744,user_275,upgrade,2024-02-17 22:00:00
evt_862182,user_275,login,2024-02-19 23:00:00
evt_929493,user_275,signup,2024-02-22 05:00:00
evt_636521,user_275,login,2024-02-25 06:00:00
evt_741804,user_275,upgrade,2024-02-25 14:00:00
evt_267666,user_275,signup,2024-02-25 22:00:00
evt_865630,user_276,login,2024-04-29 05:00:00
evt_905967,user_276,click,2024-04-29 13:00:00
evt_567935,user_276,click,2024-05-03 04:00:00
evt_402808,user_276,login,2024-05-03 22:00:00
evt_756883,user_276,verify_email,2024-05-07 09:00:00
evt_289473,user_276,signup,2024-05-15 12:00:00
evt_223264,user_276,login,2024-05-16 21:00:00
evt_237962,user_276,login,2024-05-25 04:00:00
evt_312705,user_276,upgrade,2024-05-27 10:00:00
evt_669902,user_277,signup,2024-03-10 14:00:00
evt_946677,user_277,login,2024-03-25 15:00:00
evt_106029,user_277,signup,2024-03-29 08:00:00
evt_255457,user_278,verify_email,2024-04-07 05:00:00
evt_157738,user_278,login,2024-04-08 19:00:00
evt_785010,user_278,login,2024-04-13 06:00:00
evt_465973,user_278,login,2024-04-13 17:00:00
evt_138504,user_278,upgrade,2024-04-14 19:00:00
evt_252436,user_278,login,2024-04-19 14:00:00
evt_995304,user_278,upgrade,2024-04-21 14:00:00
evt_134007,user_278,click,2024-04-24 21:00:00
evt_799396,user_278,login,2024-04-25 00:00:00
evt_706174,user_278,click,2024-04-26 17:00:00
evt_978721,user_278,login,2024-05-02 06:00:00
evt_732590,user_278,signup,2024-05-04 15:00:00
evt_700081,user_279,click,2024-04-04 03:00:00
evt_925551,user_279,signup,2024-04-08 21:00:00
evt_689485,user_279,login,2024-04-12 19:00:00
evt_286037,user_279,click,2024-04-13 02:00:00
evt_577456,user_279,signup,2024-04-16 05:00:00
evt_885734,user_279,verify_email,2024-04-24 22:00:00
evt_707090,user_279,upgrade,2024-04-25 19:00:00
evt_593687,user_280,login,2024-03-31 09:00:00
evt_241081,user_280,verify_email,2024-03-31 09:00:00
evt_227950,user_280,login,2024-04-08 11:00:00
evt_828361,user_280,login,2024-04-22 13:00:00
evt_387748,user_280,login,2024-04-24 02:00:00
evt_445200,user_280,upgrade,2024-04-24 17:00:00
evt_652654,user_280,login,2024-04-26 12:00:00
evt_533856,user_280,login,2024-04-27 01:00:00
evt_703080,user_281,click,2024-01-27 03:00:00
evt_753518,user_281,click,2024-01-28 15:00:00
evt_471042,user_281,verify_email,2024-02-01 19:00:00
evt_236014,user_281,verify_email,2024-02-01 22:00:00
evt_744129,user_281,verify_email,2024-02-03 16:00:00
evt_689964,user_281,login,2024-02-04 13:00:00
evt_620509,user_281,login,2024-02-13 23:00:00
evt_644951,user_281,login,2024-02-14 10:00:00
evt_864605,user_281,upgrade,2024-02-14 22:00:00
evt_762550,user_281,click,2024-02-15 16:00:00
evt_621919,user_281,verify_email,2024-02-18 22:00:00
evt_147702,user_282,login,2024-04-01 03:00:00
evt_450006,user_282,login,2024-04-01 14:00:00
evt_466634,user_282,login,2024-04-08 22:00:00
evt_687638,user_282,login,2024-04-10 06:00:00
evt_945197,user_282,click,2024-04-14 13:00:00
evt_768470,user_282,login,2024-04-21 03:00:00
evt_322652,user_282,login,2024-04-24 06:00:00
evt_111846,user_282,click,2024-04-26 05:00:00
evt_771736,user_282,login,2024-04-26 19:00:00
evt_310960,user_282,verify_email,2024-04-29 19:00:00
evt_602381,user_283,login,2024-02-12 21:00:00
evt_597549,user_283,signup,2024-02-15 10:00:00
evt_935981,user_283,upgrade,2024-02-18 08:00:00
evt_137285,user_283,signup,2024-02-18 09:00:00
evt_777015,user_283,login,2024-02-19 00:00:00
evt_242348,user_283,login,2024-02-19 10:00:00
evt_604884,user_283,upgrade,2024-02-21 23:00:00
evt_262934,user_283,verify_email,2024-02-25 17:00:00
evt_757667,user_283,verify_email,2024-02-27 19:00:00
evt_582992,user_283,signup,2024-03-05 02:00:00
evt_663051,user_283,verify_email,2024-03-06 05:00:00
evt_451387,user_283,verify_email,2024-03-06 10:00:00
evt_584935,user_283,login,2024-03-09 21:00:00
evt_922072,user_283,verify_email,2024-03-10 00:00:00
evt_169429,user_284,signup,2024-02-22 16:00:00
evt_256557,user_284,click,2024-02-27 18:00:00
evt_394083,user_284,login,2024-03-01 18:00:00
evt_981578,user_284,login,2024-03-02 17:00:00
evt_132687,user_284,login,2024-03-09 00:00:00
evt_455627,user_284,upgrade,2024-03-13 10:00:00
evt_493468,user_284,verify_email,2024-03-15 21:00:00
evt_756944,user_284,click,2024-03-17 11:00:00
evt_660226,user_284,click,2024-03-21 23:00:00
evt_844321,user_285,signup,2024-04-07 05:00:00
evt_133164,user_285,upgrade,2024-04-13 19:00:00
evt_384685,user_285,verify_email,2024-04-14 03:00:00
evt_533973,user_285,signup,2024-04-17 10:00:00
evt_191014,user_285,click,2024-04-22 09:00:00
evt_126146,user_286,click,2024-03-27 11:00:00
evt_937838,user_286,login,2024-03-30 16:00:00
evt_606109,user_286,verify_email,2024-04-02 05:00:00
evt_624344,user_286,login,2024-04-04 14:00:00
evt_261562,user_286,click,2024-04-07 16:00:00
evt_299451,user_286,login,2024-04-17 06:00:00
evt_456637,user_286,login,2024-04-18 01:00:00
evt_606957,user_286,signup,2024-04-19 09:00:00
evt_868020,user_286,verify_email,2024-04-21 07:00:00
evt_649063,user_286,click,2024-04-22 02:00:00
evt_647718,user_287,login,2024-02-18 14:00:00
evt_221462,user_287,upgrade,2024-02-21 03:00:00
evt_104309,user_287,login,2024-02-23 23:00:00
evt_426087,user_287,click,2024-02-29 22:00:00
evt_146168,user_287,verify_email,2024-03-09 04:00:00
evt_820426,user_287,login,2024-03-12 10:00:00
evt_989322,user_287,verify_email,2024-03-14 16:00:00
evt_434652,user_288,login,2024-02-26 18:00:00
evt_910326,user_288,login,2024-02-29 16:00:00
evt_562543,user_288,upgrade,2024-03-03 09:00:00
evt_803724,user_288,login,2024-03-05 17:00:00
evt_223365,user_288,verify_email,2024-03-07 06:00:00
evt_385898,user_288,signup,2024-03-07 14:00:00
evt_256574,user_288,verify_email,2024-03-17 06:00:00
evt_265146,user_288,login,2024-03-20 09:00:00
evt_386929,user_288,click,2024-03-21 09:00:00
evt_220020,user_288,upgrade,2024-03-21 21:00:00
evt_115997,user_288,signup,2024-03-24 02:00:00
evt_753205,user_288,login,2024-03-25 01:00:00
evt_153190,user_289,login,2024-04-29 22:00:00
evt_236392,user_289,login,2024-04-30 02:00:00
evt_130401,user_289,login,2024-05-01 17:00:00
evt_593602,user_289,login,2024-05-04 19:00:00
evt_808308,user_289,login,2024-05-05 08:00:00
evt_152906,user_289,verify_email,2024-05-06 17:00:00
evt_211072,user_289,click,2024-05-11 03:00:00
evt_502233,user_289,verify_email,2024-05-12 14:00:00
evt_156413,user_289,login,2024-05-13 07:00:00
evt_190302,user_289,login,2024-05-20 09:00:00
evt_547181,user_289,login,2024-05-23 10:00:00
evt_182361,user_290,upgrade,2024-03-12 22:00:00
evt_892453,user_290,click,2024-03-16 10:00:00
evt_901561,user_290,click,2024-03-26 11:00:00
evt_588316,user_290,login,2024-03-26 18:00:00
evt_695370,user_290,click,2024-03-27 22:00:00
evt_238197,user_290,login,2024-03-29 14:00:00
evt_197429,user_290,click,2024-03-29 21:00:00
evt_952336,user_290,login,2024-04-01 17:00:00
evt_941325,user_290,upgrade,2024-04-02 06:00:00
evt_468512,user_291,upgrade,2024-02-27 02:00:00
evt_601903,user_291,click,2024-03-02 19:00:00
evt_583646,user_291,verify_email,2024-03-06 11:00:00
evt_986850,user_291,verify_email,2024-03-08 10:00:00
evt_279098,user_291,click,2024-03-10 05:00:00
evt_395968,user_291,verify_email,2024-03-12 03:00:00
evt_905245,user_291,click,2024-03-12 09:00:00
evt_465549,user_291,login,2024-03-12 15:00:00
evt_733801,user_291,login,2024-03-13 03:00:00
evt_702593,user_291,upgrade,2024-03-13 07:00:00
evt_233582,user_291,login,2024-03-19 20:00:00
evt_632623,user_291,login,2024-03-20 14:00:00
evt_207932,user_291,login,2024-03-20 21:00:00
evt_525392,user_291,login,2024-03-28 07:00:00
evt_694764,user_292,click,2024-01-18 10:00:00
evt_925571,user_292,verify_email,2024-01-22 22:00:00
evt_458823,user_292,upgrade,2024-01-26 17:00:00
evt_670977,user_292,click,2024-01-28 18:00:00
evt_827851,user_292,login,2024-01-29 07:00:00
evt_347625,user_292,click,2024-01-31 12:00:00
evt_281493,user_292,login,2024-02-02 05:00:00
evt_794799,user_292,login,2024-02-02 14:00:00
evt_802131,user_292,upgrade,2024-02-03 13:00:00
evt_181678,user_292,signup,2024-02-04 07:00:00
evt_875282,user_292,verify_email,2024-02-05 02:00:00
evt_846490,user_292,login,2024-02-10 03:00:00
evt_702080,user_292,login,2024-02-10 09:00:00
evt_977394,user_292,login,2024-02-10 13:00:00
evt_443312,user_293,click,2024-02-03 19:00:00
evt_618306,user_293,login,2024-02-04 14:00:00
evt_776320,user_293,login,2024-02-04 18:00:00
evt_792232,user_293,signup,2024-02-04 21:00:00
evt_164468,user_293,login,2024-02-06 09:00:00
evt_194930,user_293,verify_email,2024-02-11 17:00:00
evt_328182,user_293,verify_email,2024-02-20 14:00:00
evt_956721,user_293,login,2024-02-25 12:00:00
evt_245664,user_293,verify_email,2024-02-27 19:00:00
evt_708979,user_293,verify_email,2024-03-02 12:00:00
evt_635218,user_294,verify_email,2024-01-29 19:00:00
evt_523831,user_294,upgrade,2024-01-31 18:00:00
evt_988811,user_294,upgrade,2024-02-04 21:00:00
evt_233751,user_294,login,2024-02-07 12:00:00
evt_993916,user_294,upgrade,2024-02-07 13:00:00
evt_408474,user_294,click,2024-02-07 18:00:00
evt_165442,user_294,login,2024-02-12 06:00:00
evt_487158,user_294,signup,2024-02-12 17:00:00
evt_675547,user_294,click,2024-02-17 18:00:00
evt_155708,user_294,click,2024-02-18 00:00:00
evt_100884,user_294,login,2024-02-19 04:00:00
evt_837520,user_294,click,2024-02-20 11:00:00
evt_687234,user_294,login,2024-02-22 04:00:00
evt_960622,user_294,click,2024-02-23 21:00:00
evt_476695,user_294,upgrade,2024-02-26 10:00:00
evt_513420,user_295,login,2024-01-16 13:00:00
evt_755584,user_295,click,2024-01-31 18:00:00
evt_433580,user_295,login,2024-02-05 00:00:00
evt_846348,user_295,login,2024-02-05 09:00:00
evt_802615,user_296,click,2024-02-17 06:00:00
evt_231647,user_296,signup,2024-02-17 09:00:00
evt_240800,user_296,login,2024-02-18 15:00:00
evt_112166,user_296,verify_email,2024-02-19 21:00:00
evt_175231,user_296,login,2024-02-25 12:00:00
evt_779885,user_296,login,2024-02-26 17:00:00
evt_116470,user_296,click,2024-03-01 12:00:00
evt_250990,user_296,verify_email,2024-03-10 11:00:00
evt_856379,user_296,login,2024-03-10 13:00:00
evt_959907,user_297,verify_email,2024-01-07 02:00:00
evt_571907,user_297,click,2024-01-07 20:00:00
evt_503402,user_297,upgrade,2024-01-16 17:00:00
evt_472566,user_297,upgrade,2024-01-17 16:00:00
evt_336706,user_297,click,2024-01-22 05:00:00
evt_294816,user_297,click,2024-01-22 13:00:00
evt_545405,user_297,verify_email,2024-01-24 13:00:00
evt_733941,user_297,login,2024-01-28 13:00:00
evt_107790,user_297,login,2024-01-30 14:00:00
evt_706012,user_297,click,2024-01-31 22:00:00
